monomer_ID,smiles,density,self-diffusion,Cp,bulk_modulus,linear_expansion,refractive_index,thermal_conductivity,polymer_class
PI850,*CC(*)(C)C(=O)OC(OCC)C(F)(F)F,1.222015332,5.58e-13,2781.915622,1891195863.0,0.000152416,1.383891424,0.158540956,4
PI851,*CC(*)(CC(=O)Oc1ccc(OCCCCCCC)cc1)C(=O)Oc1ccc(OCCCCCCC)cc1,1.051565254,1.09e-12,3705.402475,2229605023.0,0.000253613,1.514800703,0.278660635,4
PI852,*CC(*)(C)C(=O)Oc1c(C)cccc1C,1.039602434,2.47e-13,3154.522543,2760702255.0,9.33e-05,1.509779835,0.211223838,4
PI853,*CC(*)(C)C(=O)OCCCCCCN(C)c1ccc(/N=N/c2ccc(S(C)(=O)=O)cc2)cc1,1.13049325,5.75e-13,3132.087688,4108683031.0,8.23e-05,1.658259378,0.239801416,4
PI854,*C([2H])([2H])C(*)(C(=O)OC([2H])([2H])[2H])C([2H])([2H])[2H],1.115470133,6.32e-13,3825.035565,2340800084.0,-1.46e-05,1.435528912,0.200554319,4
PI855,*C(*)C(=O)OC(C)C,1.034629356,5.59e-13,3308.734443,1966798897.0,0.0001406,1.440286259,0.218613254,4
PI856,*CC(*)(C)C(=O)Oc1c(C(C)C)cccc1C(C)C,0.952119689,5.01e-13,3466.36151,2131391150.0,7.66e-05,1.472696555,0.201358713,4
PI857,*CC(*)(C)C(=O)OCC(=O)c1ccccc1,1.148393849,8.5e-13,3120.635546,3632763422.0,7.14e-05,1.521351701,0.206062145,4
PI858,*CC(*)(C)C(=O)OCc1ccc(Cl)c(Cl)c1,1.273551555,7.27e-13,2409.069958,2794987090.0,0.00010321,1.535969595,0.142399015,4
PI859,*CC(*)(C)C(=O)OCc1cccc(Cl)c1,1.192786371,9.09e-13,2838.134804,2808167802.0,0.000141012,1.531834492,0.156695253,4
PI860,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1,1.187854535,5.16e-13,2625.75447,2940690457.0,8.45e-05,1.532310563,0.167641229,4
PI861,*CC(*)(C)C(=O)OCc1cccc(Cl)c1Cl,1.272828419,6.62e-13,2389.104745,2871305936.0,0.000108508,1.527475457,0.14256689,4
PI862,*CC(*)(C)C(=O)OCc1ccc(Cl)cc1Cl,1.269283781,5.84e-13,2354.742102,2637847331.0,8.95e-05,1.532808568,0.134920498,4
PI863,*CC(*)(C)C(=O)OCc1cc(Cl)ccc1Cl,1.269736861,7.81e-13,2380.625254,2859009318.0,7.08e-05,1.534925892,0.138323775,4
PI864,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,1.273236404,5.68e-13,2366.796905,2931352008.0,9.51e-05,1.541289803,0.140187539,4
PI865,*CC(*)(C)C(=O)OCc1cc(Cl)cc(Cl)c1,1.269395896,6.06e-13,2431.268838,2903009535.0,0.000114554,1.535283066,0.129715026,4
PI866,*/C=C(/*)C(C)(C)C,0.776287524,9.08e-13,4024.433054,1349193367.0,0.000102301,1.44152112,0.284244599,6
PI867,*C1C(*)C2CC1C1C=CCC12,0.94806811,2.49e-13,3458.881594,2688665108.0,3.9e-05,1.484773125,0.161458476,6
PI868,*/C(C)=C(/*)C(C)C,0.742358507,1.6e-12,4072.498149,920801750.1,0.000137582,1.424219563,0.320934176,6
PI869,*OC1C(CO)OC(*)C(O)C1O,1.328453331,2.89e-13,2938.331526,5446384923.0,5.78e-05,1.463530902,0.321583167,7
PI870,*Oc1cc(C)c(*)c(C)c1Br,1.421050088,7.37e-13,1942.79782,2008363408.0,9.61e-05,1.538196177,0.179808547,7
PI871,*CCC(C)CO*,0.951690982,2.35e-12,4105.667141,2724832110.0,0.000180544,1.461938503,0.231649902,7
PI872,*Oc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,1.242048901,2.65e-13,2483.201821,3444755859.0,3.73e-05,1.744277918,0.242108846,7
PI873,*C1Oc2ccccc2C1*,1.092531193,2.65e-13,2811.634305,2041306593.0,6.41e-05,1.555645762,0.154427579,7
PI874,*Oc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,1.25041767,2.93e-13,2487.735711,3631436340.0,3.94e-05,1.819708939,0.241468326,7
PI875,*OC(F)(F)C(F)(F)C(*)(F)F,1.851480396,9.38e-13,1735.900244,2517390095.0,0.000159277,1.310080558,0.112134181,7
PI876,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,1.186783157,3.01e-13,2712.106222,3756261154.0,7.5e-05,1.647140694,0.249754092,7
PI877,*Oc1cccc(Oc2cccc(*)c2)c1C#N,1.208287072,5.57e-13,2653.433901,3317454616.0,0.000105922,1.614460989,0.192496388,7
PI878,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)n3c-4nc4ccc(Oc5ccc6c(c5)nc5n6C(=O)c6ccc(*)cc6-5)cc43)cc2)cc1,1.233967696,2.9e-13,2571.628996,3802429601.0,5.97e-05,1.707892797,0.251191461,7
PI879,*Oc1ccc(NC(=O)c2ccc(C(c3ccc(C(=O)O)c(C(=O)Nc4cc(*)ccc4N)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)O)c(N)c1,1.368217726,1.88e-13,2432.364334,3860889098.0,5.02e-05,1.581092003,0.228404459,7
PI880,*c1ccc2c(c1)-c1nc3cc(Oc4ccc5c(c4)nc4n5C(=O)c5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5-4)ccc3n1C2=O,1.329999975,2.18e-13,2248.709667,2923145274.0,6.11e-05,1.644120437,0.183522496,7
PI881,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3[N+](=O)[O-])cc2)cc1,1.208636395,6.99e-13,2718.308454,2809304797.0,0.00012417,1.588343202,0.20299693,7
PI882,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],1.242881691,5.76e-13,2497.221732,3391436919.0,8.07e-05,1.580349108,0.200486029,7
PI883,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(c4cc(C)c(*)c(C)c4)(C(F)(F)F)C(F)(F)F)cc3C)cc2)cc1,1.190830229,3.11e-13,2469.412933,2574799643.0,6.97e-05,1.506874668,0.154355563,7
PI885,*CC(=C)COCC(=C)COC(=O)O*,1.155178424,2.82e-12,3185.871687,2925625835.0,0.00017594,1.49276806,0.245695552,7
PI886,*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,1.165103006,3.5e-13,2870.327405,2395181471.0,9.52e-05,1.412961742,0.20138397,7
PI887,*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,1.273621231,5.13e-13,2239.785797,3264285134.0,8.9e-05,1.682682548,0.187987361,7
PI888,*Oc1ccc(SC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Sc4ccc(*)cc4)cc3)cc2)cc1,1.209562721,3.63e-13,2556.648293,3572149460.0,8.37e-05,1.644252703,0.202245531,7
PI889,*Oc1ccc(NC(=O)c2cc(C(c3ccc(C(=O)O)c(C(=O)Nc4ccc(Oc5ccc(C(c6ccc(*)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2C(=O)O)cc1,1.344511076,3.55e-13,2363.579265,2993090918.0,0.000105177,1.539196418,0.189394728,7
PI890,*OC1C(CO)OC(*)C(N)C1O,1.311294213,2.2e-13,3555.152554,5932588331.0,4.51e-05,1.483974987,0.348907876,7
PI891,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(Br)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,1.339021151,5.17e-13,2243.72633,3147680886.0,7.53e-05,1.624108354,0.179353601,7
PI892,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(I)cc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,1.433742475,4.58e-13,2083.142803,3690754150.0,8e-05,1.680002583,0.179849923,7
PI893,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4cc(C(=O)c5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,1.161898548,6.08e-13,2726.120024,3237748640.0,9.6e-05,1.606985842,0.21459288,7
PI894,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.277027535,1.63e-13,2440.699485,3802237609.0,6.85e-05,1.597451346,0.179786563,7
PI896,*Oc1ccc(C(=O)Nc2cccc(C(O)Cc3ccc(NC(=O)c4ccc(*)cc4)cc3)c2)cc1,1.212798199,3.92e-13,2893.701364,4605296857.0,4.62e-05,1.613303781,0.286060508,7
PI897,*C1(OC(C(C1(C(C(*)(F)F)(F)F)F)(F)F)(F)F)F,1.822016677,3.78e-13,1647.761541,2621970752.0,4.96e-05,1.308228273,0.111266374,7
PI898,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1C(C)(C)C,1.043215521,9.3e-13,3207.056189,2322362671.0,0.000115543,1.595495994,0.283670086,7
PI899,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(C)(C)c4ccc(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,1.022213738,4.93e-13,3153.289327,2827325284.0,8.7e-05,1.57661562,0.270258521,7
PI900,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(C(C)(C)c4cc(C)c(NC(=O)c5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1C(C)(C)C,1.001547997,2.72e-13,3210.87398,2769565522.0,8.7e-05,1.557316458,0.26981997,7
PI901,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3c(C)cc(Cc4cc(C)c(NC(=O)c5ccc(*)cc5)c(C(C)C)c4)cc3C(C)C)cc2)cc1C(C)(C)C,0.980385328,4.66e-13,3222.898444,2654868586.0,8.58e-05,1.505052499,0.244338127,7
PI902,*Oc1cc(C(C)(C)C)c(Oc2ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(*)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1C(C)(C)C,1.135045356,6.77e-13,2804.576224,2044315791.0,0.000143268,1.546095523,0.215611584,7
PI903,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)c4ccccc34)cc2)cc1,1.172687952,7.49e-13,2774.19416,2913167441.0,0.000115284,1.673605077,0.231751558,7
PI907,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.345764376,4.32e-13,2269.976529,2689249077.0,7.91e-05,1.459912166,0.165410873,7
PI908,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(C(OC)(C(F)(F)F)C(F)(F)F)c4)cc3C(OC)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.295765969,4.55e-13,2350.246228,2484895121.0,8.94e-05,1.449293131,0.13816211,7
PI909,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2C(O)(C(F)(F)F)C(F)(F)F)c(C(O)(C(F)(F)F)C(F)(F)F)c1,1.262427505,2.61e-13,2363.873372,2455354139.0,8.38e-05,1.461199207,0.152623848,7
PI910,*Oc1ccc2c(c1)nc1n2C(=O)c2ccc(-c3ccc4c(c3)C(=O)n3c-4nc4ccc(*)cc43)cc2-1,1.266039427,5.76e-13,2503.515637,3592434898.0,6.32e-05,1.804047376,0.269836747,7
PI911,*Oc1ccc2c(c1)nc1c3cc4c(=O)n5c6cc(*)ccc6nc5c4cc3c(=O)n21,1.307297478,3.59e-13,2354.881283,3447867949.0,4.7e-05,1.838878626,0.289671931,7
PI913,*c1ccc2c(c1)-c1nc3cc(Oc4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.331719513,1.73e-13,2228.369809,3297322839.0,5.2e-05,1.632269013,0.176963476,7
PI914,*c1ccc(*)s1,1.283756133,1.03e-12,2010.793459,2017467421.0,7.77e-05,1.641784422,0.597038429,8
PI915,*c1ccc2c(c1)-c1cc(-c3nc4cc(-c5ccc6[nH]c(*)nc6c5)ccc4[nH]3)ccc1S2(=O)=O,1.212814908,2.31e-13,2479.540458,3427315260.0,3.91e-05,1.731496517,0.266970833,8
PI916,*Cc1ccc2[nH]c(-c3ccc4c(c3)-c3cc(-c5nc6cc(*)ccc6[nH]5)ccc3S4(=O)=O)nc2c1,1.209738995,2.11e-13,2538.47778,3264982776.0,5.24e-05,1.745171135,0.233716186,8
PI917,*c1ccc2sc3ccc(-c4nc5cc(-c6ccc7[nH]c(*)nc7c6)ccc5[nH]4)cc3c2c1,1.22005735,4.29e-13,2572.535477,2906301029.0,5.08e-05,1.804667222,0.263202779,8
PI918,*Cc1ccc2[nH]c(-c3ccc4sc5ccc(-c6nc7cc(*)ccc7[nH]6)cc5c4c3)nc2c1,1.206598942,2.04e-13,2541.524719,3375457117.0,5.2e-05,1.808011778,0.230983773,8
PI919,*c1cc(CCCC)c(*)s1,1.036409942,4.32e-13,3041.097483,2256378758.0,0.000102077,1.529926444,0.320117807,8
PI920,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.14435786,5.48e-13,2795.568189,3088226955.0,8.48e-05,1.614777654,0.225378547,9
PI921,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,1.120952971,3.12e-13,2827.066447,2869891041.0,9.12e-05,1.611380329,0.211413189,9
PI922,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,1.162597364,4.67e-13,2797.043762,3403208770.0,9.35e-05,1.637481461,0.257727428,9
PI923,*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,1.094982437,7.5e-13,3345.960232,3549134868.0,0.000122314,1.51543097,0.236431842,9
PI925,*c1cc(Br)c(OC(=O)c2ccc(C(=O)Oc3c(Br)cc(C4(*)OC(=O)c5ccccc54)cc3Br)cc2)c(Br)c1,1.625018685,3.83e-13,1540.589638,2271575885.0,6.74e-05,1.594933201,0.155531081,9
PI926,*CCCCCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(C)CCCCCC(=O)O*)cc2)cc1,1.129755307,7.32e-13,3236.835154,3856582542.0,0.000124901,1.636972832,0.249228862,9
PI927,*CCCS(=O)(=O)c1ccc(/N=N/c2ccc(N(CCCC)CC(=O)O*)cc2)cc1,1.17835506,4.17e-13,2923.286076,3777632484.0,0.000101838,1.664013085,0.225556948,9
PI928,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,1.00135856,1.18e-12,3688.803075,2937271650.0,0.000153958,1.500569581,0.305736886,9
PI929,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc21,1.075103554,3.58e-13,2951.452549,2870494124.0,7.31e-05,1.558267711,0.202420703,9
PI930,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,1.088262536,1.74e-13,2931.612735,3115171200.0,8e-05,1.563549825,0.197787592,9
PI931,*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,1.089306467,4.29e-13,3424.902331,3313565453.0,8.12e-05,1.467259008,0.237542815,9
PI932,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.113129096,5.88e-13,2997.830834,2597455512.0,0.000139594,1.694351292,0.217293555,9
PI933,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)c(C)c2)cc1C,1.085604157,4.18e-13,2956.563808,2997371875.0,8.91e-05,1.628953568,0.219509175,9
PI934,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2)cc1,1.203593144,4.55e-13,2706.513804,3574198769.0,8.01e-05,1.701241317,0.201310165,9
PI935,*c1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(=O)Oc3ccc(C4(*)OC(=O)c5ccccc54)cc3)cc2)cc1,1.161118025,3.32e-13,2778.691234,3161404914.0,9.6e-05,1.697549583,0.217641609,9
PI936,*Oc1cccc2c(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cccc12,1.159483638,3.08e-13,2811.861353,3289844892.0,8.11e-05,1.748725622,0.220093628,9
PI937,*Oc1cccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc12,1.161362337,5.11e-13,2861.482844,3040960596.0,9.21e-05,1.703210393,0.204757868,9
PI938,*Oc1ccc2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccccc4C(*)=O)cc3)cc2c1,1.174043238,2.52e-13,2786.992532,3182657863.0,0.000101299,1.718369727,0.227296374,9
PI939,*Oc1cccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)c1,1.152283822,5.56e-13,2837.526556,2604122474.0,5.38e-05,1.727592465,0.198989787,9
PI940,*Oc1ccccc1OC(=O)c1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C(*)=O)cc1,1.154343518,4.33e-13,2791.965104,3254247151.0,9.67e-05,1.728953064,0.222108797,9
PI941,*Oc1ccc(OC(=O)c2ccccc2/C=C/c2ccc(/C=C/c3ccccc3C(*)=O)cc2)cc1,1.170701737,4.72e-13,2783.526784,3507872768.0,0.000102528,1.764497182,0.235313014,9
PI943,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,0.913331359,8.11e-13,4119.609128,2889717981.0,0.000124636,1.470519497,0.349800281,10
PI944,*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,1.205426081,2.07e-13,2791.160392,3543827373.0,8.95e-05,1.587536086,0.301681661,10
PI945,*Nc1cccc(C(O)Cc2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)c1,1.211930902,3.79e-13,2934.178763,4879130801.0,4.9e-05,1.647733347,0.295623458,10
PI946,*c1ccc2c(c1)-c1nc3cc(-c4ccc5nc6n(c5c4)C(=O)c4cc(C(*)(C(F)(F)F)C(F)(F)F)ccc4-6)ccc3n1C2=O,1.278237634,3.76e-13,2226.592748,2230145103.0,7.12e-05,1.651368419,0.18416099,10
PI947,*CC(C)CNC(=O)O*,1.12616874,2.85e-13,3184.782898,4343268036.0,7.19e-05,1.468811892,0.257436252,11
PI948,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.252835014,1.83e-13,2547.527187,4073673115.0,4.67e-05,1.716848767,0.282900087,13
PI949,*c1cccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,1.317287284,2.88e-13,2189.756268,2766192657.0,6.43e-05,1.531408956,0.17288835,13
PI950,*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,1.336308485,2.12e-13,2176.650773,2986598750.0,7.39e-05,1.531674462,0.150446539,13
PI951,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,1.264285557,1.76e-13,2526.779486,4176331382.0,4.59e-05,1.677682587,0.329475891,13
PI952,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,1.303952645,3.77e-13,2300.925893,3529731260.0,4.92e-05,1.629686237,0.29081044,13
PI953,*c1cccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)c1,1.284270014,1.93e-13,2414.701069,4014814813.0,5.26e-05,1.662912278,0.262134449,13
PI954,*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.235348797,3.72e-13,2266.211816,2204368290.0,5.92e-05,1.550041139,0.281094364,13
PI955,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)cc1,1.160979338,3.6e-13,2715.873693,2960003806.0,7.88e-05,1.636184478,0.295505091,13
PI956,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,1.224361443,1.41e-13,2563.631028,4295733091.0,5.95e-05,1.661233303,0.279921661,13
PI958,*C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,1.209449516,2.35e-13,2669.8289,4106876381.0,6.15e-05,1.674839967,0.29891003,13
PI959,*c1ccc2c(c1)C(=O)N(c1ccc3c(c1)-c1cc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc1C3)C2=O,1.262253686,3.08e-13,2284.90546,2603654625.0,5.9e-05,1.565971539,0.174130825,13
PI960,*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,1.30038156,2.11e-13,2676.448219,4354490115.0,6.84e-05,1.727846959,0.439609719,13
PI961,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,1.295800467,3.15e-13,2384.251555,3474790723.0,4.38e-05,1.603626727,0.211511474,13
PI962,*c1cccc(Oc2cccc(Oc3cccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)c3)c2)c1,1.295820551,2.74e-13,2461.613152,4126614701.0,6.69e-05,1.639753686,0.22483537,13
PI963,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,1.26934889,6.16e-13,2474.671664,3930576321.0,6.24e-05,1.675422164,0.244102731,13
PI964,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,1.270428801,1.01e-13,2428.686951,4218863519.0,6.77e-05,1.663888318,0.250512619,13
PI965,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,1.269371235,2.75e-13,2500.366064,4136994492.0,6.47e-05,1.693826802,0.243353052,13
PI966,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6cc7C(=O)N(*)C(=O)c7cc6C5=O)cc4)cc3)cc2)cc1,1.287501153,2.92e-13,2436.573519,3539028845.0,8.7e-05,1.65544302,0.257046515,13
PI967,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.23558415,2.46e-13,2123.856754,2182243587.0,4.47e-05,1.492421202,0.382911128,13
PI968,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.251668706,3.53e-13,2393.77624,3366727833.0,5.37e-05,1.655916132,0.280663141,13
PI969,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,1.135742607,9.28e-14,2564.991522,2928783654.0,4.64e-05,1.633649601,0.227667352,13
PI970,*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,1.288680122,4.38e-13,2554.686641,2699948949.0,0.000152986,1.505760409,0.16334633,13
PI971,*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,1.149323946,2.89e-13,2482.355125,2324202747.0,6.82e-05,1.506696564,0.164469188,13
PI972,*c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(CC)c3)cc1CC)C2=O,1.128172684,3.08e-13,2690.639334,2098063854.0,0.00011286,1.500740772,0.1778175,13
PI973,*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.054205669,7.05e-14,2796.079426,2157784363.0,8.23e-05,1.469965351,0.16484689,13
PI974,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,1.24938533,2.32e-13,2232.464166,2305577285.0,4e-05,1.509035648,0.153779126,13
PI975,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,1.310115561,2.88e-13,2167.513384,2404672515.0,5.74e-05,1.548514887,0.166991738,13
PI976,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.295795426,4.32e-13,2415.14934,3402196110.0,6.64e-05,1.662416477,0.255148124,13
PI977,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,1.340617278,1.81e-13,2120.21065,2871487775.0,5.64e-05,1.527329893,0.342393297,13
